transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
2-13-2000-476,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,26/06/2000,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1220.93,500000,409.52,null,null,1,1,0
2-13-2000-572,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,24/07/2000,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1117.25,500000,447.53,null,null,1,1,0
1-11-2003-1703,11,1,مبايعات,Sales,بيع,Sell,12/11/2003,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1227.25,580000,472.6,null,null,1,2,0
1-11-2001-394,11,1,مبايعات,Sales,بيع,Sell,30/04/2001,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,924.57,1680000,1817.06,null,null,1,1,0
2-13-2007-1476,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,09/08/2007,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1113.16,600000,539.01,null,null,1,1,0
2-13-2006-1466,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,07/11/2006,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1115.77,500000,448.12,null,null,1,1,0
1-11-2019-1460,11,1,مبايعات,Sales,بيع,Sell,18/02/2019,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,264,ند الحمر,Nad Al Hamar,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,929.03,2450000,2637.16,null,null,5,1,0
2-14-2013-24,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,21/01/2013,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,264,ند الحمر,Nad Al Hamar,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,14000000,10046.28,null,null,1,1,0
2-13-2000-1045,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,28/11/2000,2,مبنى,Building,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,362,نايف,Naif,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو ميدان بني ياس,Baniyas Square Metro Station,مول دبي,Dubai Mall,,,0,566.8,5000000,8821.45,null,null,2,1,0
1-11-2015-354,11,1,مبايعات,Sales,بيع,Sell,08/01/2015,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,6000000,4305.55,null,null,4,1,0
2-13-2002-780,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,11/09/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,359,الطوار الثالثه,Al Twar Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,2670.96,500000,187.2,null,null,1,1,0
1-11-2020-4190,11,1,مبايعات,Sales,بيع,Sell,08/06/2020,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,4800000,3444.44,null,null,2,1,0
2-13-2024-1193,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,19/01/2024,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,264,ند الحمر,Nad Al Hamar,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,300000,215.28,null,null,1,1,0
2-110-2009-30,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,18/03/2009,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,318,جميرا الثالثه,Jumeirah Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول دبي,Dubai Mall,,,0,929.03,3066268,3300.51,3066268.8,3300.51,2,2,2
1-11-2005-148,11,1,مبايعات,Sales,بيع,Sell,11/01/2005,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,358,الطوار الاولى,Al Twar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الاستاد,STADIUM Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,929.03,900000,968.75,null,null,1,1,0
2-14-2004-55,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,19/04/2004,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,271,الكرامه,Al Karama,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو بنك أبوظبي التجاري,ADCB Metro Station,مول دبي,Dubai Mall,,,0,910.45,6000000,6590.15,null,null,1,1,0
1-11-2007-662,11,1,مبايعات,Sales,بيع,Sell,12/03/2007,4,فيلا,Villa,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,276,البدع,Al Bada,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو المركز التجاري,Trade Centre Metro Station,مول دبي,Dubai Mall,,,0,230.86,2150000,9313,null,null,1,1,0
2-13-2001-1058,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,24/12/2001,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,370,ام سقيم الثالثه,Um Suqaim Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,987.47,986250,998.76,null,null,1,1,0
2-14-2017-1229,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,15/11/2017,2,مبنى,Building,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1596.54,750000,469.77,null,null,1,1,0
2-13-2006-180,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,27/02/2006,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1403.3,750000,534.45,null,null,1,1,0
2-13-2009-2867,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,30/12/2009,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,312,محيصنه الاولى,Muhaisanah First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,2229.67,1000000,448.5,null,null,1,1,0
2-14-2018-725,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,02/07/2018,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,370,ام سقيم الثالثه,Um Suqaim Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1858.06,26830000,14439.79,null,null,1,1,0
2-13-1999-418,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,05/04/1999,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,929.03,500000,538.2,null,null,1,1,0
1-11-2008-3889,11,1,مبايعات,Sales,بيع,Sell,01/07/2008,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو هيل,Abu Hail Metro Station,,,,,0,233.74,2500000,10695.64,null,null,1,1,0
1-11-2001-436,11,1,مبايعات,Sales,بيع,Sell,07/05/2001,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,525000,376.74,null,null,1,1,0
3-9-2018-955,9,3,هبات,Gifts,هبه,Grant,16/05/2018,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,318,جميرا الثالثه,Jumeirah Third,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو نور بنك,Noor Bank Metro Station,مول دبي,Dubai Mall,,,0,1837.99,15000000,8161.09,null,null,1,3,0
1-11-1999-290,11,1,مبايعات,Sales,بيع,Sell,17/05/1999,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,375,جميرا الثانيه,Jumeirah Second,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,,,0,468.97,1400000,2985.27,null,null,1,1,0
2-13-2007-1515,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,20/08/2007,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,300,الراشديه,Al Rashidiya,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,929.03,800000,861.11,null,null,1,1,0
2-13-1999-725,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,26/05/1999,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,500000,358.8,null,null,1,1,0
2-14-2011-51,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,31/01/2011,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,705000,505.9,null,null,1,1,0
1-11-2005-1601,11,1,مبايعات,Sales,بيع,Sell,06/07/2005,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,276,البدع,Al Bada,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو المركز التجاري,Trade Centre Metro Station,مول دبي,Dubai Mall,,,0,278.71,2300000,8252.31,null,null,1,1,0
2-13-2020-6506,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,08/09/2020,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1136.02,750000,660.2,null,null,1,1,0
2-14-2017-783,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,10/08/2017,1,أرض,Land,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,341,المركز التجارى الاولى,Trade Center First,,,null,,,,,برج خليفة,Burj Khalifa,المركز المالي,Financial Centre,مول دبي,Dubai Mall,,,0,929.03,260000000,279861.79,null,null,1,1,0
2-13-2009-990,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,11/06/2009,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1115.11,750000,672.58,null,null,1,1,0
2-13-2010-407,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,01/02/2010,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1095.98,750000,684.32,null,null,1,1,0
1-11-2010-17295,11,1,مبايعات,Sales,بيع,Sell,30/11/2010,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,594.58,1450000,2438.7,null,null,1,1,0
1-11-2002-770,11,1,مبايعات,Sales,بيع,Sell,06/05/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,375,جميرا الثانيه,Jumeirah Second,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,,,0,926.71,1346625,1453.12,null,null,1,1,0
2-14-2022-528,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,27/05/2022,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1140.11,1050000,920.96,null,null,1,1,0
2-13-1999-958,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,21/06/1999,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,394,المزهر الثانيه,Al Mizhar Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1858.06,500000,269.1,null,null,1,1,0
1-11-2002-1180,11,1,مبايعات,Sales,بيع,Sell,16/07/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,975000,699.65,null,null,1,1,0
